date,tournament,round,player_1,player_2,score
2024-03-30T05:39:18.865+07:00,ToughLoveGauntlet153,2,InochiScarlet,Pizza_Greasy,2-0
2024-03-30T05:39:18.869+07:00,ToughLoveGauntlet153,2,ESGR (Sturdy Lemon #7871),Flameburst97,2-0
2024-03-30T05:39:18.873+07:00,ToughLoveGauntlet153,2,fredruary,murkygurky,2-0
2024-03-30T05:39:18.876+07:00,ToughLoveGauntlet153,2,BlueicyDasani,NamelessKingIV,2-0
2024-03-30T05:39:18.879+07:00,ToughLoveGauntlet153,2,BOOSTIOOOOOOOOO,ExquisiteSpice123,2-0
2024-03-30T05:39:18.882+07:00,ToughLoveGauntlet153,2,Juni,witunfunnymat,2-0
2024-03-30T05:39:18.886+07:00,ToughLoveGauntlet153,3,TableLol,Mirdas,2-0
2024-03-30T05:39:18.890+07:00,ToughLoveGauntlet153,3,InochiScarlet,ESGR (Sturdy Lemon #7871),1-2
2024-03-30T05:39:18.893+07:00,ToughLoveGauntlet153,3,fredruary,BlueicyDasani,2-1
2024-03-30T05:39:18.897+07:00,ToughLoveGauntlet153,3,BOOSTIOOOOOOOOO,Juni,0--1
2024-03-30T05:39:18.905+07:00,ToughLoveGauntlet153,4,TableLol,ESGR (Sturdy Lemon #7871),3-0
2024-03-30T05:39:18.910+07:00,ToughLoveGauntlet153,4,fredruary,BOOSTIOOOOOOOOO,3-0
2024-03-30T05:39:18.913+07:00,ToughLoveGauntlet153,5,TableLol,fredruary,3-1
2024-03-30T05:39:18.918+07:00,ToughLoveGauntlet153,-1,witunfunnymat,Arctic (DankRaisin#2470),2-0
2024-03-30T05:39:18.923+07:00,ToughLoveGauntlet153,-1,Flameburst97,blackspider545_67675,2-0
2024-03-30T05:39:18.927+07:00,ToughLoveGauntlet153,-2,ExquisiteSpice123,witunfunnymat,0-2
2024-03-30T05:39:18.932+07:00,ToughLoveGauntlet153,-2,NamelessKingIV,murkygurky,2-0
2024-03-30T05:39:18.935+07:00,ToughLoveGauntlet153,-2,Pizza_Greasy,Flameburst97,2-0
2024-03-30T05:39:18.940+07:00,ToughLoveGauntlet153,-2,SavoryBuns1658,gklampert | Dangerous Cheese #5507,2-0
2024-03-30T05:39:18.944+07:00,ToughLoveGauntlet153,-3,InochiScarlet,witunfunnymat,2-0
2024-03-30T05:39:18.947+07:00,ToughLoveGauntlet153,-3,Mirdas,NamelessKingIV,0-2
2024-03-30T05:39:18.950+07:00,ToughLoveGauntlet153,-3,Juni,Pizza_Greasy,2-1
2024-03-30T05:39:18.954+07:00,ToughLoveGauntlet153,-3,BlueicyDasani,SavoryBuns1658,2-0
2024-03-30T05:39:18.957+07:00,ToughLoveGauntlet153,-4,InochiScarlet,NamelessKingIV,2-0
2024-03-30T05:39:18.960+07:00,ToughLoveGauntlet153,-4,Juni,BlueicyDasani,0-2
2024-03-30T05:39:18.963+07:00,ToughLoveGauntlet153,-5,BOOSTIOOOOOOOOO,InochiScarlet,3-2
2024-03-30T05:39:18.966+07:00,ToughLoveGauntlet153,-5,ESGR (Sturdy Lemon #7871),BlueicyDasani,1-3
2024-03-30T05:39:18.968+07:00,ToughLoveGauntlet153,-6,BOOSTIOOOOOOOOO,BlueicyDasani,3-1
2024-03-30T05:39:18.971+07:00,ToughLoveGauntlet153,-7,fredruary,BOOSTIOOOOOOOOO,3-0
2024-03-30T05:39:18.974+07:00,ToughLoveGauntlet153,6,TableLol,fredruary,3-0
2024-04-12T17:37:00.609-05:00,ToughLoveGauntlet154,1,ibrahdaiki,spicyrice7,2-0
2024-04-12T17:37:00.612-05:00,ToughLoveGauntlet154,1,DoomMerky,SG_44(Funky Potato #6907),2-0
2024-04-12T17:37:00.616-05:00,ToughLoveGauntlet154,1,NamelessKingIV,Arctic (DankRaisin#2470),2-0
2024-04-12T17:37:00.619-05:00,ToughLoveGauntlet154,2,BOOSTIOOOOOOOOO,ibrahdaiki,2-0
2024-04-12T17:37:00.622-05:00,ToughLoveGauntlet154,2,SavoryBuns1658,Pizza_Greasy,2-0
2024-04-12T17:37:00.627-05:00,ToughLoveGauntlet154,2,KevinKryptonite,DoomMerky,2-1
2024-04-12T17:37:00.631-05:00,ToughLoveGauntlet154,2,Mari,NamelessKingIV,2-0
2024-04-12T17:37:00.634-05:00,ToughLoveGauntlet154,3,BOOSTIOOOOOOOOO,SavoryBuns1658,2-3
2024-04-12T17:37:00.638-05:00,ToughLoveGauntlet154,3,KevinKryptonite,Mari,2-3
2024-04-12T17:37:00.641-05:00,ToughLoveGauntlet154,4,SavoryBuns1658,Mari,0-3
2024-04-12T17:37:00.644-05:00,ToughLoveGauntlet154,-1,NamelessKingIV,spicyrice7,2-0
2024-04-12T17:37:00.648-05:00,ToughLoveGauntlet154,-1,Pizza_Greasy,SG_44(Funky Potato #6907),-1-0
2024-04-12T17:37:00.651-05:00,ToughLoveGauntlet154,-1,ibrahdaiki,Arctic (DankRaisin#2470),2-0
2024-04-12T17:37:00.654-05:00,ToughLoveGauntlet154,-2,DoomMerky,NamelessKingIV,0-2
2024-04-12T17:37:00.657-05:00,ToughLoveGauntlet154,-2,SG_44(Funky Potato #6907),ibrahdaiki,0-2
2024-04-12T17:37:00.661-05:00,ToughLoveGauntlet154,-3,BOOSTIOOOOOOOOO,NamelessKingIV,3-1
2024-04-12T17:37:00.664-05:00,ToughLoveGauntlet154,-3,KevinKryptonite,ibrahdaiki,3-0
2024-04-12T17:37:00.667-05:00,ToughLoveGauntlet154,-4,BOOSTIOOOOOOOOO,KevinKryptonite,3-2
2024-04-12T17:37:00.670-05:00,ToughLoveGauntlet154,-5,SavoryBuns1658,BOOSTIOOOOOOOOO,0-3
2024-04-12T17:37:00.674-05:00,ToughLoveGauntlet154,5,Mari,BOOSTIOOOOOOOOO,3-1
2024-04-20T06:33:00.168+08:00,ToughLoveGauntlet155,1,Friggis1,witunfunnymat,2-0
2024-04-20T06:33:00.172+08:00,ToughLoveGauntlet155,1,NamelessKingIV,Honathan,2-0
2024-04-20T06:33:00.177+08:00,ToughLoveGauntlet155,1,SavoryBuns1658,Flameburst97,2-0
2024-04-20T06:33:00.181+08:00,ToughLoveGauntlet155,2,fredruary,Friggis1,2-0
2024-04-20T06:33:00.187+08:00,ToughLoveGauntlet155,2,Mari,TrunksEsp,2-0
2024-04-20T06:33:00.191+08:00,ToughLoveGauntlet155,2,BOOSTIOOOOOOOOO,NamelessKingIV,2-0
2024-04-20T06:33:00.195+08:00,ToughLoveGauntlet155,2,KevinKryptonite,SavoryBuns1658,2-0
2024-04-20T06:33:00.199+08:00,ToughLoveGauntlet155,3,fredruary,Mari,3-1
2024-04-20T06:33:00.202+08:00,ToughLoveGauntlet155,3,BOOSTIOOOOOOOOO,KevinKryptonite,3-1
2024-04-20T06:33:00.206+08:00,ToughLoveGauntlet155,4,fredruary,BOOSTIOOOOOOOOO,3-1
2024-04-20T06:33:00.209+08:00,ToughLoveGauntlet155,-1,SavoryBuns1658,witunfunnymat,2-0
2024-04-20T06:33:00.214+08:00,ToughLoveGauntlet155,-1,TrunksEsp,Honathan,2-0
2024-04-20T06:33:00.219+08:00,ToughLoveGauntlet155,-1,Friggis1,Flameburst97,2-0
2024-04-20T06:33:00.228+08:00,ToughLoveGauntlet155,-2,NamelessKingIV,SavoryBuns1658,2-0
2024-04-20T06:33:00.234+08:00,ToughLoveGauntlet155,-2,TrunksEsp,Friggis1,2-0
2024-04-20T06:33:00.240+08:00,ToughLoveGauntlet155,-3,Mari,NamelessKingIV,3-0
2024-04-20T06:33:00.244+08:00,ToughLoveGauntlet155,-3,KevinKryptonite,TrunksEsp,3-0
2024-04-20T06:33:00.248+08:00,ToughLoveGauntlet155,-4,Mari,KevinKryptonite,1-3
2024-04-20T06:33:00.252+08:00,ToughLoveGauntlet155,-5,BOOSTIOOOOOOOOO,KevinKryptonite,3-0
2024-04-20T06:33:00.256+08:00,ToughLoveGauntlet155,5,fredruary,BOOSTIOOOOOOOOO,0-3
2024-04-20T06:33:00.260+08:00,ToughLoveGauntlet155,5,BOOSTIOOOOOOOOO,fredruary,3-1
2024-04-26T15:35:38.128-07:00,ToughLoveGauntlet156,1,BOOSTIOOOOOOOOO,mushy carrot#8804,2-0
2024-04-26T15:35:38.134-07:00,ToughLoveGauntlet156,1,Kirbo_kek,witunfunnymat,2-0
2024-04-26T15:35:38.138-07:00,ToughLoveGauntlet156,1,TrunksEsp,Flameburst97,2-0
2024-04-26T15:35:38.141-07:00,ToughLoveGauntlet156,1,SquidSlash (Groovy Lobster #1766),DoomMerky,1-2
2024-04-26T15:35:38.144-07:00,ToughLoveGauntlet156,2,BOOSTIOOOOOOOOO,Kirbo_kek,3-0
2024-04-26T15:35:38.148-07:00,ToughLoveGauntlet156,2,TrunksEsp,DoomMerky,3-1
2024-04-26T15:35:38.151-07:00,ToughLoveGauntlet156,3,BOOSTIOOOOOOOOO,TrunksEsp,3-0
2024-04-26T15:35:38.154-07:00,ToughLoveGauntlet156,-1,mushy carrot#8804,witunfunnymat,0--1
2024-04-26T15:35:38.157-07:00,ToughLoveGauntlet156,-1,Flameburst97,SquidSlash (Groovy Lobster #1766),0-2
2024-04-26T15:35:38.160-07:00,ToughLoveGauntlet156,-2,DoomMerky,mushy carrot#8804,3-1
2024-04-26T15:35:38.163-07:00,ToughLoveGauntlet156,-2,Kirbo_kek,SquidSlash (Groovy Lobster #1766),0-3
2024-04-26T15:35:38.167-07:00,ToughLoveGauntlet156,-3,DoomMerky,SquidSlash (Groovy Lobster #1766),3-0
2024-04-26T15:35:38.171-07:00,ToughLoveGauntlet156,-4,TrunksEsp,DoomMerky,1-3
2024-04-26T15:35:38.174-07:00,ToughLoveGauntlet156,4,BOOSTIOOOOOOOOO,DoomMerky,-1-0
2024-04-26T15:35:38.177-07:00,ToughLoveGauntlet156,4,DoomMerky,BOOSTIOOOOOOOOO,0--1
2024-05-04T05:31:51.198+07:00,ToughLoveGauntlet157,1,Flameburst97,Pizza_Greasy,1-2
2024-05-04T05:31:51.216+07:00,ToughLoveGauntlet157,1,witunfunnymat,spicyrice7,0--1
2024-05-04T05:31:51.235+07:00,ToughLoveGauntlet157,1,DoomMerky,DGN | shygybeats,2-0
2024-05-04T05:31:51.244+07:00,ToughLoveGauntlet157,2,JoRo,Pizza_Greasy,2-0
2024-05-04T05:31:51.263+07:00,ToughLoveGauntlet157,2,Juni,SavoryBuns1658,0-2
2024-05-04T05:31:51.272+07:00,ToughLoveGauntlet157,2,KevinKryptonite,witunfunnymat,2-0
2024-05-04T05:31:51.287+07:00,ToughLoveGauntlet157,2,SquidSlash (Groovy Lobster #1766),DoomMerky,0-2
2024-05-04T05:31:51.296+07:00,ToughLoveGauntlet157,3,JoRo,SavoryBuns1658,3-0
2024-05-04T05:31:51.306+07:00,ToughLoveGauntlet157,3,KevinKryptonite,DoomMerky,3-0
2024-05-04T05:31:51.319+07:00,ToughLoveGauntlet157,4,JoRo,KevinKryptonite,0-3
2024-05-04T05:31:51.327+07:00,ToughLoveGauntlet157,-1,SquidSlash (Groovy Lobster #1766),Flameburst97,1-2
2024-05-04T05:31:51.339+07:00,ToughLoveGauntlet157,-1,Juni,spicyrice7,0--1
2024-05-04T05:31:51.343+07:00,ToughLoveGauntlet157,-1,Pizza_Greasy,DGN | shygybeats,2-0
2024-05-04T05:31:51.356+07:00,ToughLoveGauntlet157,-2,witunfunnymat,Flameburst97,2-0
2024-05-04T05:31:51.361+07:00,ToughLoveGauntlet157,-2,Juni,Pizza_Greasy,2-0
2024-05-04T05:31:51.372+07:00,ToughLoveGauntlet157,-3,SavoryBuns1658,witunfunnymat,3-0
2024-05-04T05:31:51.376+07:00,ToughLoveGauntlet157,-3,DoomMerky,Juni,0-3
2024-05-04T05:31:51.388+07:00,ToughLoveGauntlet157,-4,SavoryBuns1658,Juni,-1-0
2024-05-04T05:31:51.391+07:00,ToughLoveGauntlet157,-5,JoRo,Juni,3-2
2024-05-04T05:31:51.400+07:00,ToughLoveGauntlet157,5,KevinKryptonite,JoRo,3-0
2024-05-10T18:45:39.731-04:00,ToughLoveGauntlet158,1,DoomMerky,Pizza_Greasy,2-1
2024-05-10T18:45:39.736-04:00,ToughLoveGauntlet158,1,SquidSlash (Groovy Lobster #1766),DGN | shygybeats,2-1
2024-05-10T18:45:39.740-04:00,ToughLoveGauntlet158,1,TrunksEsp,Mari,2-1
2024-05-10T18:45:39.744-04:00,ToughLoveGauntlet158,2,mpaulweeks,DoomMerky,0-2
2024-05-10T18:45:39.748-04:00,ToughLoveGauntlet158,2,JoRo,SavoryBuns1658,-1-0
2024-05-10T18:45:39.751-04:00,ToughLoveGauntlet158,2,anathema728,SquidSlash (Groovy Lobster #1766),2-0
2024-05-10T18:45:39.754-04:00,ToughLoveGauntlet158,2,BOOSTIOOOOOOOOO,TrunksEsp,2-0
2024-05-10T18:45:39.758-04:00,ToughLoveGauntlet158,3,DoomMerky,SavoryBuns1658,-1-0
2024-05-10T18:45:39.762-04:00,ToughLoveGauntlet158,3,anathema728,BOOSTIOOOOOOOOO,1-3
2024-05-10T18:45:39.765-04:00,ToughLoveGauntlet158,4,SavoryBuns1658,BOOSTIOOOOOOOOO,3-1
2024-05-10T18:45:39.769-04:00,ToughLoveGauntlet158,-1,TrunksEsp,Pizza_Greasy,2-0
2024-05-10T18:45:39.774-04:00,ToughLoveGauntlet158,-1,JoRo,DGN | shygybeats,-1-0
2024-05-10T18:45:39.778-04:00,ToughLoveGauntlet158,-1,mpaulweeks,Mari,0--1
2024-05-10T18:45:39.781-04:00,ToughLoveGauntlet158,-2,SquidSlash (Groovy Lobster #1766),TrunksEsp,0-2
2024-05-10T18:45:39.787-04:00,ToughLoveGauntlet158,-2,DGN | shygybeats,mpaulweeks,1-2
2024-05-10T18:45:39.791-04:00,ToughLoveGauntlet158,-3,DoomMerky,TrunksEsp,1-3
2024-05-10T18:45:39.794-04:00,ToughLoveGauntlet158,-3,anathema728,mpaulweeks,3-2
2024-05-10T18:45:39.797-04:00,ToughLoveGauntlet158,-4,TrunksEsp,anathema728,0--1
2024-05-10T18:45:39.803-04:00,ToughLoveGauntlet158,-5,BOOSTIOOOOOOOOO,TrunksEsp,3-0
2024-05-10T18:45:39.808-04:00,ToughLoveGauntlet158,5,SavoryBuns1658,BOOSTIOOOOOOOOO,3-0
2024-05-17T15:49:26.776-07:00,ToughLoveGauntlet159,1,Humoungus_Giraffe,AomineDaikiV,0-2
2024-05-17T15:49:26.782-07:00,ToughLoveGauntlet159,2,BOOSTIOOOOOOOOO,AomineDaikiV,2-1
2024-05-17T15:49:26.788-07:00,ToughLoveGauntlet159,2,TrunksEsp,Kirbo_kek,2-1
2024-05-17T15:49:26.792-07:00,ToughLoveGauntlet159,2,JoRo,mushy carrot#8804,2-0
2024-05-17T15:49:26.796-07:00,ToughLoveGauntlet159,2,KevinKryptonite,Friggis1,-1-0
2024-05-17T15:49:26.800-07:00,ToughLoveGauntlet159,3,BOOSTIOOOOOOOOO,TrunksEsp,3-0
2024-05-17T15:49:26.805-07:00,ToughLoveGauntlet159,3,JoRo,Friggis1,3-0
2024-05-17T15:49:26.809-07:00,ToughLoveGauntlet159,4,BOOSTIOOOOOOOOO,JoRo,1-3
2024-05-17T15:49:26.814-07:00,ToughLoveGauntlet159,-1,KevinKryptonite,Humoungus_Giraffe,-1-0
2024-05-17T15:49:26.818-07:00,ToughLoveGauntlet159,-2,mushy carrot#8804,Humoungus_Giraffe,0-2
2024-05-17T15:49:26.822-07:00,ToughLoveGauntlet159,-2,Kirbo_kek,AomineDaikiV,0-2
2024-05-17T15:49:26.825-07:00,ToughLoveGauntlet159,-3,TrunksEsp,Humoungus_Giraffe,3-1
2024-05-17T15:49:26.828-07:00,ToughLoveGauntlet159,-3,Friggis1,AomineDaikiV,2-3
2024-05-17T15:49:26.831-07:00,ToughLoveGauntlet159,-4,TrunksEsp,AomineDaikiV,3-0
2024-05-17T15:49:26.835-07:00,ToughLoveGauntlet159,-5,BOOSTIOOOOOOOOO,TrunksEsp,3-1
2024-05-17T15:49:26.838-07:00,ToughLoveGauntlet159,5,JoRo,BOOSTIOOOOOOOOO,3-1
2024-05-25T05:39:58.434+07:00,ToughLoveGauntlet160,1,SquidSlash (Groovy Lobster #1766),Friggis1,1-2
2024-05-25T05:39:58.439+07:00,ToughLoveGauntlet160,1,Meep,Pizza_Greasy,2-1
2024-05-25T05:39:58.442+07:00,ToughLoveGauntlet160,1,NamelessKingIV,spicyrice7,2-0
2024-05-25T05:39:58.445+07:00,ToughLoveGauntlet160,2,BOOSTIOOOOOOOOO,Friggis1,2-1
2024-05-25T05:39:58.448+07:00,ToughLoveGauntlet160,2,SavoryBuns1658,DoomMerky,2-0
2024-05-25T05:39:58.451+07:00,ToughLoveGauntlet160,2,JoRo,Meep,2-0
2024-05-25T05:39:58.454+07:00,ToughLoveGauntlet160,2,TrunksEsp,NamelessKingIV,2-1
2024-05-25T05:39:58.457+07:00,ToughLoveGauntlet160,3,BOOSTIOOOOOOOOO,SavoryBuns1658,3-2
2024-05-25T05:39:58.460+07:00,ToughLoveGauntlet160,3,JoRo,TrunksEsp,0-3
2024-05-25T05:39:58.464+07:00,ToughLoveGauntlet160,4,BOOSTIOOOOOOOOO,TrunksEsp,3-0
2024-05-25T05:39:58.469+07:00,ToughLoveGauntlet160,-1,NamelessKingIV,SquidSlash (Groovy Lobster #1766),0-2
2024-05-25T05:39:58.473+07:00,ToughLoveGauntlet160,-1,DoomMerky,Pizza_Greasy,2-0
2024-05-25T05:39:58.477+07:00,ToughLoveGauntlet160,-1,Friggis1,spicyrice7,0-2
2024-05-25T05:39:58.480+07:00,ToughLoveGauntlet160,-2,Meep,SquidSlash (Groovy Lobster #1766),2-1
2024-05-25T05:39:58.484+07:00,ToughLoveGauntlet160,-2,DoomMerky,spicyrice7,2-0
2024-05-25T05:39:58.488+07:00,ToughLoveGauntlet160,-3,SavoryBuns1658,Meep,3-1
2024-05-25T05:39:58.492+07:00,ToughLoveGauntlet160,-3,JoRo,DoomMerky,-1-0
2024-05-25T05:39:58.496+07:00,ToughLoveGauntlet160,-4,SavoryBuns1658,DoomMerky,3-0
2024-05-25T05:39:58.500+07:00,ToughLoveGauntlet160,-5,TrunksEsp,SavoryBuns1658,1-3
2024-05-25T05:39:58.503+07:00,ToughLoveGauntlet160,5,BOOSTIOOOOOOOOO,SavoryBuns1658,3-0
2024-05-31T17:32:33.857-05:00,ToughLoveGauntlet161,1,SquidSlash (Groovy Lobster #1766),ExquisiteSpice123,2-1
2024-05-31T17:32:33.863-05:00,ToughLoveGauntlet161,1,SavoryBuns1658,DGN | shygybeats,2-0
2024-05-31T17:32:33.868-05:00,ToughLoveGauntlet161,1,DoomMerky,spicyrice7,2-0
2024-05-31T17:32:33.871-05:00,ToughLoveGauntlet161,2,BOOSTIOOOOOOOOO,SquidSlash (Groovy Lobster #1766),2-1
2024-05-31T17:32:33.883-05:00,ToughLoveGauntlet161,2,SavoryBuns1658,DoomMerky,2-0
2024-05-31T17:32:33.889-05:00,ToughLoveGauntlet161,3,BOOSTIOOOOOOOOO,SavoryBuns1658,3-0
2024-05-31T17:32:33.893-05:00,ToughLoveGauntlet161,-1,DGN | shygybeats,spicyrice7,0-2
2024-05-31T17:32:33.897-05:00,ToughLoveGauntlet161,-2,DoomMerky,ExquisiteSpice123,0--1
2024-05-31T17:32:33.901-05:00,ToughLoveGauntlet161,-2,SquidSlash (Groovy Lobster #1766),spicyrice7,2-0
2024-05-31T17:32:33.905-05:00,ToughLoveGauntlet161,-3,DoomMerky,SquidSlash (Groovy Lobster #1766),0-3
2024-05-31T17:32:33.909-05:00,ToughLoveGauntlet161,-4,SavoryBuns1658,SquidSlash (Groovy Lobster #1766),3-0
2024-05-31T17:32:33.913-05:00,ToughLoveGauntlet161,4,BOOSTIOOOOOOOOO,SavoryBuns1658,-1-0
2024-05-31T17:32:33.916-05:00,ToughLoveGauntlet161,4,SavoryBuns1658,BOOSTIOOOOOOOOO,0--1
2024-06-08T01:42:13.197+03:00,ToughLoveGauntlet162,1,Pizza_Greasy,Flameburst97,0--1
2024-06-08T01:42:13.202+03:00,ToughLoveGauntlet162,1,bigsnoopy,ExquisiteSpice123,2-0
2024-06-08T01:42:13.206+03:00,ToughLoveGauntlet162,1,Minerbeans69,spicyrice7,2-1
2024-06-08T01:42:13.210+03:00,ToughLoveGauntlet162,2,mpaulweeks,Pizza_Greasy,1-2
2024-06-08T01:42:13.215+03:00,ToughLoveGauntlet162,2,SavoryBuns1658,SquidSlash (Groovy Lobster #1766),2-0
2024-06-08T01:42:13.218+03:00,ToughLoveGauntlet162,2,BOOSTIOOOOOOOOO,bigsnoopy,2-1
2024-06-08T01:42:13.221+03:00,ToughLoveGauntlet162,2,KevinKryptonite,Minerbeans69,2-1
2024-06-08T01:42:13.225+03:00,ToughLoveGauntlet162,3,Pizza_Greasy,SavoryBuns1658,0-3
2024-06-08T01:42:13.229+03:00,ToughLoveGauntlet162,3,BOOSTIOOOOOOOOO,KevinKryptonite,3-1
2024-06-08T01:42:13.232+03:00,ToughLoveGauntlet162,4,SavoryBuns1658,BOOSTIOOOOOOOOO,1-3
2024-06-08T01:42:13.236+03:00,ToughLoveGauntlet162,-1,Minerbeans69,Flameburst97,0--1
2024-06-08T01:42:13.240+03:00,ToughLoveGauntlet162,-1,SquidSlash (Groovy Lobster #1766),ExquisiteSpice123,0--1
2024-06-08T01:42:13.243+03:00,ToughLoveGauntlet162,-1,mpaulweeks,spicyrice7,2-0
2024-06-08T01:42:13.246+03:00,ToughLoveGauntlet162,-2,bigsnoopy,Minerbeans69,0-2
2024-06-08T01:42:13.251+03:00,ToughLoveGauntlet162,-2,SquidSlash (Groovy Lobster #1766),mpaulweeks,0-2
2024-06-08T01:42:13.254+03:00,ToughLoveGauntlet162,-3,Pizza_Greasy,Minerbeans69,1-2
2024-06-08T01:42:13.256+03:00,ToughLoveGauntlet162,-3,KevinKryptonite,mpaulweeks,2-1
2024-06-08T01:42:13.259+03:00,ToughLoveGauntlet162,-4,Minerbeans69,KevinKryptonite,3-0
2024-06-08T01:42:13.262+03:00,ToughLoveGauntlet162,-5,SavoryBuns1658,Minerbeans69,3-0
2024-06-08T01:42:13.265+03:00,ToughLoveGauntlet162,5,BOOSTIOOOOOOOOO,SavoryBuns1658,2-3
2024-06-08T01:42:13.268+03:00,ToughLoveGauntlet162,5,SavoryBuns1658,BOOSTIOOOOOOOOO,3-0
2024-06-15T01:35:25.085+03:00,ToughLoveGauntlet163,1,vikturiks (dangerous mushroom 8287),Fust II (Hard Meat #2977),1-2
2024-06-15T01:35:25.091+03:00,ToughLoveGauntlet163,1,DoomMerky,Captain Kipz (Sturdy Buns #8922),2-0
2024-06-15T01:35:25.094+03:00,ToughLoveGauntlet163,1,cheeseeater,stinkstinnk,2-0
2024-06-15T01:35:25.101+03:00,ToughLoveGauntlet163,2,Askadoodle,Fust II (Hard Meat #2977),2-0
2024-06-15T01:35:25.105+03:00,ToughLoveGauntlet163,2,Minerbeans69,SavoryBuns1658,0-2
2024-06-15T01:35:25.115+03:00,ToughLoveGauntlet163,2,BOOSTIOOOOOOOOO,DoomMerky,-1-0
2024-06-15T01:35:25.118+03:00,ToughLoveGauntlet163,2,KevinKryptonite,cheeseeater,0-2
2024-06-15T01:35:25.121+03:00,ToughLoveGauntlet163,3,Askadoodle,SavoryBuns1658,3-0
2024-06-15T01:35:25.130+03:00,ToughLoveGauntlet163,3,DoomMerky,cheeseeater,1-3
2024-06-15T01:35:25.134+03:00,ToughLoveGauntlet163,4,Askadoodle,cheeseeater,3-0
2024-06-15T01:35:25.138+03:00,ToughLoveGauntlet163,-1,KevinKryptonite,vikturiks (dangerous mushroom 8287),2-1
2024-06-15T01:35:25.145+03:00,ToughLoveGauntlet163,-1,Minerbeans69,Captain Kipz (Sturdy Buns #8922),2-0
2024-06-15T01:35:25.150+03:00,ToughLoveGauntlet163,-1,Fust II (Hard Meat #2977),stinkstinnk,0-2
2024-06-15T01:35:25.156+03:00,ToughLoveGauntlet163,-2,BOOSTIOOOOOOOOO,KevinKryptonite,0-2
2024-06-15T01:35:25.163+03:00,ToughLoveGauntlet163,-2,Minerbeans69,stinkstinnk,2-0
2024-06-15T01:35:25.168+03:00,ToughLoveGauntlet163,-3,SavoryBuns1658,KevinKryptonite,3-1
2024-06-15T01:35:25.173+03:00,ToughLoveGauntlet163,-3,DoomMerky,Minerbeans69,0-3
2024-06-15T01:35:25.177+03:00,ToughLoveGauntlet163,-4,SavoryBuns1658,Minerbeans69,3-1
2024-06-15T01:35:25.180+03:00,ToughLoveGauntlet163,-5,cheeseeater,SavoryBuns1658,2-3
2024-06-15T01:35:25.184+03:00,ToughLoveGauntlet163,5,Askadoodle,SavoryBuns1658,3-0
2024-06-21T18:38:35.869-04:00,ToughLoveGauntlet164,1,AomineDaikiV,DGN | shygybeats,2-0
2024-06-21T18:38:35.875-04:00,ToughLoveGauntlet164,2,BOOSTIOOOOOOOOO,AomineDaikiV,2-0
